,Tweet_ID,Sentiment_Label,Logits_Neutral,Logits_Positive,Logits_Negative,Tweet_text,hashtags,country,created_at,predictions
3771,1424267196746768387,negative,0.5468703508377075,-0.6704524755477905,2.993431568145752,"@Bob81128978 Everyone's death affects their friends and relatives.
The families and relatives of millions of COVID dead around the world and the over 935 COVID fatalities in Oz could tell you that.",,Australia,Sun Aug 08 07:12:15 +0000 2021,Negative
3772,1424267219345629190,negative,1.1734572649002075,-0.6008499264717102,2.043074369430542,@3bsBruce So the kid gets taken home by paranoid Mum under the guise that Covid runs rife in the park. https://t.co/Ct5xMpYebG,,Australia,Sun Aug 08 07:12:21 +0000 2021,Negative
3773,1424267351785046019,neutral,1.851917028427124,0.7905214428901672,1.1090655326843262,"Sign at my local deli today 

“EFTPOS Machine currently out.
Cash Only”

Bumped into a friend &amp; said “the cynic in me thinks they’re trying to keep their sales off the books for COVID grant eligibility” 

Haha she said “you mean the accountant in you thinks that”

Yes, True 🤦‍♀️🤔 https://t.co/dlzZNS0mWs",,Australia,Sun Aug 08 07:12:52 +0000 2021,Neutral
3774,1424269607485939715,negative,1.0953811407089231,-1.175973415374756,3.2684988975524902,"@hudgeman1977 @KumovaTolga There's just as many messages from people dying or going into long Covid, who say ""Get yourself vaccinated"" 
To each his own, but a short stint of feeling like shit is no comparison to dying.",,Australia,Sun Aug 08 07:21:50 +0000 2021,Negative
3775,1424271147089088517,neutral,2.062252759933472,-0.7709555625915527,1.2206860780715942,Fact Check-Alberta court case not linked to lifting of COVID-19 restrictions | Article [AMP] | Reuters https://t.co/tpLFGxUl5w.,,Australia,Sun Aug 08 07:27:57 +0000 2021,Neutral
3776,1424271749626011651,neutral,1.5418140888214111,0.09402195364236833,1.508705735206604,"@Carol105Baker @IPacInstitute @RitaPanahi Carol, Federal and State Governments stated at the start they had to flatten the curve. I thought it referred to COVID not to the mental and emotional state of the nation 🥴Now at our lowest we are negotiating with employers about what basic rights we have WT! 😱Just saying🙂",,Australia,Sun Aug 08 07:30:21 +0000 2021,Neutral
3777,1424274676973375488,negative,1.8370933532714844,-1.170876145362854,2.7999472618103027,"@abcnews @abcsydney @NSWHealth

Still not clear if construction sites in the affected LGAs can be worked at by workers outside the LGA regardless of vaccination status. Can a person from non affected LGA work on a site within an affected LGA??

 https://t.co/eiWd30U2jU",,Australia,Sun Aug 08 07:41:59 +0000 2021,Negative
3778,1424275209591300096,neutral,1.510611653327942,0.3014947772026062,0.7212128639221191,@VictorianCHO Covid test all audiences going to football  just like all people going to snow.,,Australia,Sun Aug 08 07:44:06 +0000 2021,Neutral
3779,1424275734340673536,negative,1.9893289804458616,-1.1285406351089478,2.387837648391724,"@chelsea_hetho During the Vic 2nd wave they had a ""Hotel for hero's"" program where front line Covid workers could stay if they feared taking the virus home. Does NSW have a similar program?",,Australia,Sun Aug 08 07:46:11 +0000 2021,Negative
3780,1424277777348399109,positive,2.8917953968048096,4.204268455505371,-1.044758439064026,"Amid the achievements of our Olympic athletes, and the gold medal winning efforts of our teachers during COVID, join #aussieED tonight for a timely chat on growth mindset 🥇 

Led by @CameronRoss3 🧠 
Starting 8:30pm EAST 💬 https://t.co/waTIKVRHZm",aussieED,Australia,Sun Aug 08 07:54:18 +0000 2021,Positive
3781,1424266287081873408,negative,0.469980001449585,0.05940796434879302,0.961053431034088,@phazzles not one mask! 😡 https://t.co/Nuy4pdeRSj,,Australia,Sun Aug 08 07:08:39 +0000 2021,Neutral
3782,1424270805244907529,neutral,1.2679585218429563,0.28520509600639343,1.1076149940490725,@tfswebb @GreenJ World of difference between “carrying a mask” and actually wearing it. It’s not especially useful if it’s hanging around your wrist or tucked into your pocket.,,Australia,Sun Aug 08 07:26:36 +0000 2021,Neutral
3783,1424274393560088576,negative,0.8246027231216431,0.36184161901474,1.3986310958862305,@AskTheEthicist @CaseyBriggs @VicGovDH @VictorianCHO @CovidVictoria The issue is our vacation levels are too low for passes for the vaccinated! You can still catch and still pass on the virus when vaccinated! And it would be too hard to police! Especially when most haven't been offered a vaccine yet!,,Australia,Sun Aug 08 07:40:51 +0000 2021,Negative
3784,1424279225201152007,negative,0.9016978144645692,-1.2564938068389893,3.6670756340026855,2 hrs after lockdown ends and the gays have gone fucking wild 😂 where are the orgies 😝,,Australia,Sun Aug 08 08:00:03 +0000 2021,Negative
3785,1424279387839467522,neutral,1.917914032936096,0.2917669117450714,0.8160219788551331,The boys making another Sunday in lockdown bearable. Absolute clinic by 2 metre Peter #godons @essendonfc https://t.co/8VgROoVODg,godons,Australia,Sun Aug 08 08:00:42 +0000 2021,Neutral
3786,1424279439500726273,negative,0.9049776792526244,0.506439208984375,1.9705781936645508,"Wowee when all was lost with lockdown 6 - 
THE BOMBERS DELIVER!!!
GO BOMBERS!! 🔴⚫🔴⚫🔴
@essendonfc #AFLdogsbombers #GoDons #goldmedal","AFLdogsbombers, GoDons, goldmedal",Australia,Sun Aug 08 08:00:54 +0000 2021,Negative
3787,1424279517820952582,positive,0.6343621611595154,3.4679622650146484,-0.2260745316743851,I am so proud of @essendonfc What a win. Wright just phenomenal but a total team effort. Exciting performance without Heppell Langford McGrath Jones Caldwell. Great tonic for all my Bomber friends in lockdown.,,Australia,Sun Aug 08 08:01:13 +0000 2021,Positive
3788,1424279810814009353,negative,1.086492657661438,-0.07298872619867325,1.7906857728958132,"@KTRTRS @KTRoffice @TelanganaCMO we have passbooks for that alleged land but still, he is not willing to see anything. I’m completely lost and because I live away from my parents and I couldn’t come to India due to the COVID situation right now.🙏Sir, you are the last hope for us",,Australia,Sun Aug 08 08:02:23 +0000 2021,Negative
3789,1424279994537152515,positive,0.7898654937744141,0.9691449999809264,-0.12282285839319228,Ha ha Murdoch...you're toast... https://t.co/w7Ld3TQmHB,,Australia,Sun Aug 08 08:03:07 +0000 2021,Neutral
3790,1424280298087272450,negative,0.9000705480575562,8.114427328109741e-05,1.3586294651031494,"@YouAreLobbyLud “Extreme zero-COVID views look good, but they can have a fair few negative consequences that are difficult to count.” 
That sounds like a nonsense",,Australia,Sun Aug 08 08:04:19 +0000 2021,Negative
3791,1424280365904973824,negative,1.518663763999939,-0.7717856168746948,2.25321888923645,"@madeiraglow_kel @spud_au What the actual f@ck would anyone from the frightened, insular, backward little hovel of Perth know about the actual goings on in NSW ?

Have a day off, and get back to constructing that border wall to ""keep people safe"".

#COVIDIOT #COVID19nsw","COVIDIOT, COVID19nsw",Australia,Sun Aug 08 08:04:35 +0000 2021,Negative
3792,1424280523006906368,neutral,0.5090849995613098,0.4400213658809662,0.4162648618221283,@Snailseyeview I think Covid IS nature,,Australia,Sun Aug 08 08:05:13 +0000 2021,Neutral
3793,1424281139271802885,positive,0.8298554420471191,1.1657781600952148,0.4649872183799744,"Oh my goodness, my husband went to speak to me and I just caught myself pointing the remote at him and pressing 'play'! Too much lockdown, methinks. 😂",,Australia,Sun Aug 08 08:07:40 +0000 2021,Positive
3794,1424281623508389896,positive,1.8892058134078984,2.7163403034210205,-0.24571798741817474,Now the tune is in your head remember it does work and the skies will clear again. Thanks to the ESPY sign writers. Photo Leigh Henningham visit website at https://t.co/M04bdHORfh melbourne#streetphotography #espy#lockdown#lockdownlife #lockdown6 https://t.co/AxMDtnaP9J,lockdown6,Australia,Sun Aug 08 08:09:35 +0000 2021,Neutral
3795,1424281688838795266,positive,1.957332253456116,2.0597729682922363,-0.10105802863836287,"State premiers: the time to make this announcement is about 12 weeks before your next outbreak. Cheers.

#COVID19Aus https://t.co/fayMwggKJL",COVID19Aus,Australia,Sun Aug 08 08:09:51 +0000 2021,Neutral
3796,1424281835534655489,negative,1.1798217296600342,-0.9203019738197328,3.241278886795044,Given how far ahead of the rest we were in 2020 this speaks volumes about the incompetence of Scomo. 👇 https://t.co/WNg79MxwDr,,Australia,Sun Aug 08 08:10:26 +0000 2021,Negative
3797,1424282186811805699,positive,1.3400087356567385,2.4271440505981445,-0.4142082929611206,Thanks for the tips @iamclare what else are we going to do? 😱 #StayHome https://t.co/WTOUTUWUnF,StayHome,Australia,Sun Aug 08 08:11:49 +0000 2021,Positive
3798,1424282199122055168,negative,0.3993648886680603,-0.33437564969062805,1.5296852588653564,Trying to cancel Mr Whippy now. Too far. https://t.co/bgljgKzNUX,,Australia,Sun Aug 08 08:11:52 +0000 2021,Negative
3799,1424282822286528519,neutral,1.4488195180892944,0.5335049629211426,0.4016852080821991,Did some lockdown baking today. Anzac Cookies and Caramello Slice. Except the cheeky koalas had other plans.... https://t.co/VECPQxiGfu,,Australia,Sun Aug 08 08:14:21 +0000 2021,Neutral
3800,1424283350529761282,negative,1.1235693693161009,-0.3567267656326294,2.087890625,"@DavidFo24324318 Hahaha, you're on twitter and you get upset when someone replies and gives an opinion?  Fine, deal with lockdown yourself,  don't complain on here later if it hits the fan and claim no one told you where to find out what to do! 😉",,Australia,Sun Aug 08 08:16:27 +0000 2021,Negative
3801,1424283630134644743,negative,1.3861812353134155,0.21213918924331665,1.7560834884643557,@DrDayaSharma @zacseidler Threat of #erectiledysfunction  will get attention that's for sure. #Health #messaging to men ( and to  different groups of people in general needs to be specifically segmented and resonate with the intended audience. One size does not fit all. #covid19 #vaccination,"erectiledysfunction, Health, messaging, covid19, vaccination",Australia,Sun Aug 08 08:17:33 +0000 2021,Neutral
3802,1424283709839089668,neutral,1.5291191339492798,0.4915624856948853,0.3506187200546265,Urgent call for testing after #COVID-19 again detected in #Dubbo sewage https://t.co/TE17RHXAcc via @dailyliberal,"COVID, Dubbo",Australia,Sun Aug 08 08:17:52 +0000 2021,Neutral
3803,1424283790688489472,negative,0.15804699063301084,-0.5159265398979187,1.8977737426757808,@duckpoultry Lockdown sucks balls,,Australia,Sun Aug 08 08:18:12 +0000 2021,Negative
3804,1424283884833820673,neutral,1.2780007123947144,0.2140534520149231,1.1731235980987549,@chitdmovie @danieljgillies @MonsterPics I hope our lockdown doesn't extend past this release is it possible to have another online option?,,Australia,Sun Aug 08 08:18:34 +0000 2021,Neutral
3805,1424284027586899969,negative,1.2347687482833862,0.1939873397350312,2.292443990707397,"Qld
“Brisbane, lockdown”
“Gold Coast, lockdown”
“Ipswich, lockdown”
“Cairns, lockdown”
“You all get a lockdown!!!!”
#Qldlockdown
NSW
“Fairfield &amp; Liverpool lockdown, I’ll add Cumberland &amp; Bankstown now. Now Campbelltown &amp; Parramatta
Newcastle you too, and Armadale.
#nswlockdown","Qldlockdown, nswlockdown",Australia,Sun Aug 08 08:19:08 +0000 2021,Neutral
3806,1424284040094392328,negative,1.2878930568695068,0.30468106269836426,2.060566663742065,"God, please make this information I’m getting wrong. 1 death and 60+ new infections tomorrow. We’ll be in Lockdown for months. How many more kids &amp; others will suffer? 😞💔

I’m here for you guys. We’ll flatten this fascistic Gov. there’ll be no curve left on polling day.",,Australia,Sun Aug 08 08:19:11 +0000 2021,Negative
3807,1424284118737559558,neutral,2.180104255676269,-0.262967050075531,0.6492908596992493,@zach_hunter48 Been playing ncaa 13 on ps3 during lock down. What are the odds? https://t.co/UohybNRVt4,,Australia,Sun Aug 08 08:19:30 +0000 2021,Neutral
3808,1424284150773649410,neutral,1.8316292762756348,-0.8725486397743225,1.666417360305786,Genuine question. Where are people being turned away from facilities offering Covid vaccinations?,,Australia,Sun Aug 08 08:19:38 +0000 2021,Neutral
3809,1424284906717421569,neutral,3.0290524959564213,2.4030137062072754,-0.3806881904602051,"Hmmm tod mun goong @tanachapone style #covidsafe #lockdown #prawn #lemongrass #home #garden #supplied #ingredients #beauty @sydney #yum #cooksofinstagram @ Kingsford, New South Wales https://t.co/Dz8paJ1oM4","covidsafe, lockdown, prawn, lemongrass, home, garden, supplied, ingredients, beauty, yum, cooksofinstagram",Australia,Sun Aug 08 08:22:38 +0000 2021,Neutral
3810,1424285005220618248,positive,1.812311291694641,5.206148147583008,-1.4045424461364746,"A beautiful Elwood Beach sunset walk with my furbaby. 
#sunset #elwoodbeach #portphillipbay #lockdown #melbourne #australia #furbaby #poogle #pooglesofinstagram #pooglesofmelbourne @ Elwood Beach https://t.co/MlnWaexQC9","sunset, elwoodbeach, portphillipbay, lockdown, melbourne, australia, furbaby, poogle, pooglesofinstagram, pooglesofmelbourne",Australia,Sun Aug 08 08:23:01 +0000 2021,Positive
3811,1424285705480466439,negative,1.0074546337127686,-1.0485005378723145,3.156365156173706,"@Chewie65354432 Vile scrag. Shows where the misinformation is.There's no pandemic - of Covid, of vaxxed or unvaxxed.She's one of the privileged egotists labelling anyone who questions a trial vaccine a microchip fearing nutter or indulgent wellness narcissist. I'm not &amp; I'm not having this Cvax.",,Australia,Sun Aug 08 08:25:48 +0000 2021,Negative
3812,1424285865501544451,negative,0.7161139249801636,-0.6348390579223633,1.611628174781799,@dnforca @Chewie65354432 They keep misusing the word pandemic too.,,Australia,Sun Aug 08 08:26:26 +0000 2021,Neutral
3813,1424285878029996035,positive,0.492520421743393,4.0530734062194815,-0.22852642834186554,"#Olympics appreciation tweet
Kudos to #japan for putting on #Tokyo2020 and doing such a great job 💥💪
Could not be more proud of a superb #australian effort 
Helped through #lockdown 😊🤙 https://t.co/01ZBEnLcGY","Olympics, japan, Tokyo2020, australian, lockdown",Australia,Sun Aug 08 08:26:29 +0000 2021,Positive
3814,1424286119491870721,negative,1.3488435745239258,-0.7721883654594421,2.215266227722168,"@theage @paulsakkal @aishamae A report claims Gibralter has gone into lockdown even though all residents ard fully vaccinated
If thats true it gives not much hope for us if Morrison is not stopped from letting infected people in causing deaths.",,Australia,Sun Aug 08 08:27:27 +0000 2021,Negative
3815,1424286182481924104,negative,0.7962945103645325,0.021889790892601013,2.4442579746246342,"@noplaceforsheep Well this photo was taken by a friend... 25 mins after lockdown finished.
The Pavilion at Burleigh heads.
WTF
SO SCARY https://t.co/2zUqnB9UcN",,Australia,Sun Aug 08 08:27:42 +0000 2021,Negative
3816,1424286899674382338,positive,2.1556637287139893,4.8093743324279785,-1.83536696434021,"@JohnJosephOlea1 Thanks for asking John 😊 
Just relaxing at home and hopefully the lock down will
end soon. 
I hope your well John 😉
Take care and enjoy 😊",,Australia,Sun Aug 08 08:30:33 +0000 2021,Positive
3817,1424287012819914760,negative,1.0100159645080566,-0.5927720069885254,1.3748927116394043,@k001_mfk @Chewie65354432 Since the mass psychosis of Covid fearmongering?,,Australia,Sun Aug 08 08:31:00 +0000 2021,Negative
3818,1424287119636254720,negative,1.0556178092956543,-0.7090142965316772,2.528505563735962,"GP indemnity to administer AZ to under 60s.

A passport for #Aztrazeneca related deaths in #Australia than #COVID19 deaths

https://t.co/fj98ui8rqY","Aztrazeneca, Australia, COVID19",Australia,Sun Aug 08 08:31:25 +0000 2021,Negative
3819,1424287412742619141,negative,1.4307767152786257,-0.3730613887310028,2.0613338947296143,"Alok Sharma, UK climate minister, flys to 30 nations, disregards UK covid quarantine rules and bellows how much carbon on his way?
Alok persists in saying that COP26 in Glasgow must be attended in person rather than video link by world leaders! One world, two rules, FO earth!",,Australia,Sun Aug 08 08:32:35 +0000 2021,Negative
3820,1424288128508993542,neutral,1.563953161239624,1.2622487545013428,0.27160757780075073,"$CRO $CRO.ax some key words coming to mind: flywheel, nodes, integration, collaboration, channels, referrals, international, franchises, cashflow, data, payments, supply chains, industry, debt, covid, cashless, digitisation, efficiency…. Piece them altogether &amp; connect the dots https://t.co/TSH6JmY6y0",,Australia,Sun Aug 08 08:35:26 +0000 2021,Neutral
3821,1424288509217570817,neutral,1.2749649286270142,0.1679917275905609,1.0150121450424194,"About time one of those NSW ministers stood up to Morrison’s control tactics,hopefully it’s not finished https://t.co/DpPEcO7sND",,Australia,Sun Aug 08 08:36:57 +0000 2021,Neutral
3822,1424289478013820931,positive,1.729411482810974,2.0180513858795166,0.001879336312413216,A quick vacation pre-lockdown 6.0! Some snaps with Mornington’s beach houses/boxes (whatever you wanna call it😂)! #latepost #morningtonpeninsula #visitvictoria #visitmp #stayclosegofurther https://t.co/8sfn0iCfH5,"latepost, morningtonpeninsula, visitvictoria, visitmp, stayclosegofurther",Australia,Sun Aug 08 08:40:48 +0000 2021,Neutral
3823,1424289766623744009,negative,1.1231552362442017,-0.16063866019248962,2.5997509956359863,"I’ve reached that point in lockdown where I’m considering re-reading the Game of Thrones series… it’s either that or order myself a new 1,000 piece puzzle. I refuse to go down another reality show black hole.",,Australia,Sun Aug 08 08:41:57 +0000 2021,Negative
3824,1424290249979703300,positive,1.2821069955825806,8.61464786529541,-2.2337024211883545,Happy belated 50th #birthday Caroline! We are out of #lockdown so we can #celebrate #loveyou girl @ Coomera Tavern https://t.co/s8JfOz8S5s,"birthday, lockdown, celebrate, loveyou",Australia,Sun Aug 08 08:43:52 +0000 2021,Positive
3825,1424290430653435909,neutral,2.0887742042541504,0.2896600961685181,0.20959354937076569,"Lockdown is OVER peeps 🎉🎉. For now 😉🤞🤣 @ Gold Coast, Queensland https://t.co/mRkKCTWkIo",,Australia,Sun Aug 08 08:44:35 +0000 2021,Neutral
3826,1424290440036032512,negative,0.9406487941741944,-0.6627703905105591,2.735116481781006,"@TommyBick I do not support no crowds. It is an over reaction. As is locking down Rural Victoria who have in the main had no COVID cases.
Just remember 6 million Victorians, today 11 cases!! Yes retain some restrictions but brutal Lock downs no. Learn to live with the virus",,Australia,Sun Aug 08 08:44:37 +0000 2021,Negative
3827,1424291363143569412,neutral,1.4495036602020264,0.15073302388191226,1.3862777948379517,@TrancingLOVE I wished they worked together. The PM is only there for NSW unfortunately. It took an outbreak there for them to actually payout to Victoria.,,Australia,Sun Aug 08 08:48:17 +0000 2021,Neutral
3828,1424291475685216264,negative,0.5648367404937744,-1.1088552474975586,3.8368866443634033,@B52Malmet @JakeLobin Kill kids how ?????? They don't even get the covid you misguided nitwit!!!!,,Australia,Sun Aug 08 08:48:44 +0000 2021,Negative
3829,1424291614269140998,positive,1.6586413383483891,2.1626348495483403,-0.5819649696350098,"“You book, you drive up, roll down your window, roll up your sleeve, get a jab. It's that easy.” https://t.co/WT7pdzAQtx",,Australia,Sun Aug 08 08:49:17 +0000 2021,Neutral
3830,1424292344967274499,negative,0.4796184301376343,0.3193405270576477,0.7703632116317749,"Ahh, labour governments and snouts in troughs, 🤚 in 🤚 https://t.co/WQb68Z19Di",,Australia,Sun Aug 08 08:52:11 +0000 2021,Negative
3831,1424292404396314626,negative,1.5266932249069214,-0.9429877400398254,2.9667055606842037,@KaidenOZ @WA_Police @MarkMcGowanMP Sister &amp; fam came over mid June to scatter BILS ashes. Flew into Sydney pre lockdown left immediately not been in/near hotspot since. Due to fly home 16/7. 3 G2G rejected despite employer letter stating essential worker. No explanation for reject &amp; WA inspector responses rude.,,Australia,Sun Aug 08 08:52:25 +0000 2021,Negative
3832,1424292435056730123,positive,1.2783523797988892,2.1607449054718018,0.2552863657474518,"I’m officially “2 lockdown birthday’s” old 😂
Plan A fizzled, but Plan B to the rescue; Bubbles &amp; dinner delivery by #GrossiACasa 👏👏 @LiveFromTheBen 
*Caponata (superb)
*Saffron &amp; Mozzarella Arancini
*Sourdough-garlic bread
*Lasagne
*Tiramisu
*Salted Caramel Profiteroles https://t.co/yXbVbEGIPr",GrossiACasa,Australia,Sun Aug 08 08:52:33 +0000 2021,Neutral
3833,1424292436524769280,neutral,1.294913649559021,0.6839830279350281,0.4595728814601898,"@SummerMayFinlay Yeah but I do that with everything, even tv shows and movies filmed before the pandemic.",,Australia,Sun Aug 08 08:52:33 +0000 2021,Neutral
3834,1424292983940149252,positive,0.7281925082206726,3.198643207550049,-0.31694528460502625,Happy that my 23 year old son has just booked his first AZ shot - so many booking slots already filled - go #TeamVic! #AstraZeneca #vaccination @scidocmartin @Ha_Tanya https://t.co/GsqN1kohlS,"TeamVic, AstraZeneca, vaccination",Australia,Sun Aug 08 08:54:44 +0000 2021,Positive
3835,1424293091461058574,neutral,0.6283853650093079,0.4162381291389465,0.09700415283441544,Lockdown productivity... https://t.co/jb7scGwE9O,,Australia,Sun Aug 08 08:55:09 +0000 2021,Neutral
3836,1424293271690383369,neutral,1.0680060386657717,0.003771714866161345,0.4312848150730133,Advice on aged care during COVID-19 https://t.co/PotSSFQ2U8,,Australia,Sun Aug 08 08:55:52 +0000 2021,Neutral
3837,1424294137822466056,negative,0.72572922706604,-0.4537621438503266,1.347059726715088,Totally acceptable behaviour in a lockdown 👇 https://t.co/ADi2P6xU6k,,Australia,Sun Aug 08 08:59:19 +0000 2021,Negative
3838,1424294202356027392,neutral,0.6128841042518616,0.5159558653831482,0.3824210464954376,This bloke would boo Santa. https://t.co/m1in7B2apI,,Australia,Sun Aug 08 08:59:34 +0000 2021,Neutral
3839,1424279618308083713,neutral,2.621578454971313,0.596787691116333,0.27522012591362,@SeanJamesReilly You just have to write up the self declaration form available in covid Victoria website and provide it at the time of jab.,,Australia,Sun Aug 08 08:01:37 +0000 2021,Neutral
3840,1424282516114919428,positive,1.345263957977295,3.9421083927154537,-0.7272588610649109,A fantastic Olympic Games. Japan and the IOC completed the games while Japan and the Game lived with COVID. An example to all Australian Govts. We need to live with the virus that will be with us for years. Continued Lock downs not viable,,Australia,Sun Aug 08 08:13:08 +0000 2021,Positive
3841,1424282575393091585,neutral,1.5838396549224854,-0.6789153218269348,1.1371952295303345,"No to mandatory Covid vaccination.
Yes to vaccination ""passports"".",,Australia,Sun Aug 08 08:13:22 +0000 2021,Neutral
3842,1424283304031703047,neutral,1.357440710067749,-0.5322551131248474,0.8032932877540588,@CJHarvey56 What impacts has long Covid wrought on him?,,Australia,Sun Aug 08 08:16:16 +0000 2021,Neutral
3843,1424285117107695617,neutral,1.1510292291641235,0.9463290572166444,0.5910919904708862,"@thedeejaybee 100%. I too wish we weren’t locked down and there are things I wish we’d done differently. But at the macro level, we have minimised the health and economic impacts of COVID. This is strong evidence in support of continuing suppression until we increase the % vaccinated.",,Australia,Sun Aug 08 08:23:28 +0000 2021,Neutral
3844,1424289104288575490,negative,0.9462631344795228,-0.24795812368392944,0.960997462272644,@JonesHowdareyou @bruce_haigh Well they haven't with covid 19,,Australia,Sun Aug 08 08:39:19 +0000 2021,Neutral
3845,1424289408014897152,negative,0.9780301451683044,0.22228556871414185,2.61235785484314,"Immunisation- Masks - Contact tracing. 

Work as a team for the community and let’s get out of the COVID nightmare….as safely as we can.

Want to travel again? Get immunised! https://t.co/0Kip2OGW4E",,Australia,Sun Aug 08 08:40:31 +0000 2021,Neutral
3846,1424292808131633152,negative,1.2103794813156128,-1.0171340703964231,2.503704786300659,@Bob81128978 The ATAGI chart does not compare mortality rates for Astra Zeneca and COVID infection. It compares risk of TTS for Australians at medium and high risk to the risk of several harms from COVID infection including hospitalisation and ICU admission.,,Australia,Sun Aug 08 08:54:02 +0000 2021,Negative
3847,1424293959900155906,negative,1.0832678079605105,-1.2511181831359863,3.501511573791504,@Bob81128978 It is disingenuous to imply that the ATAGI chart compares the mortality rate of the AZ vaccine to the mortality risk of COVID.,,Australia,Sun Aug 08 08:58:36 +0000 2021,Negative
3848,1424294014182993923,positive,1.8608883619308472,2.9039347171783447,-0.6841222643852234,"COVID #6 games! Bring on the ping pong! 🏓🏓  much nicer when just one plays 🤭😍 @ Parwan, Victoria, Australia https://t.co/ChPHML3XVp",,Australia,Sun Aug 08 08:58:49 +0000 2021,Positive
3849,1424288382339878914,neutral,1.223158359527588,-0.04581471532583237,1.0274169445037842,"@jewoley https://t.co/rdCssMMJVd

I used this pattern. But NOT the tie dye!",,Australia,Sun Aug 08 08:36:27 +0000 2021,Neutral
3850,1424290302144045058,neutral,1.4033528566360474,0.14318819344043732,1.0561454296112058,"@CoachLisaA Sorry Lisa, I'll send you a sheet mask if you need 💓 but I think you don't need it 😉",,Australia,Sun Aug 08 08:44:04 +0000 2021,Negative
3851,1424281691917410306,positive,0.7363632917404175,1.9599424600601203,0.11451330780982973,"This is a great read for everyone worried about variants of concern and how they impact on vaccine effectiveness.
https://t.co/W88aDm407S",,Australia,Sun Aug 08 08:09:51 +0000 2021,Positive
3852,1424288562049019909,neutral,1.4694161415100098,0.9138966798782348,0.4640762209892273,"@theprojecttv ""I'm a 52 year old bloke, but if I were 25 and AstraZeneca was the only vaccine available to me - I would get it.""  @VictorianCHO Brett Sutton sending a strong message with AZ to become available at state run hubs. https://t.co/5vwwRegLUj",,Australia,Sun Aug 08 08:37:09 +0000 2021,Neutral
3853,1424279549999607812,negative,1.3512104749679563,-0.5026393532752991,1.4559270143508911,@vitomattvm @davidserrasan #Coogee Beach where the virus don't go...,Coogee,Australia,Sun Aug 08 08:01:21 +0000 2021,Neutral
3854,1424289435839975434,negative,0.9615968465805054,-1.0362452268600464,3.040419816970825,Blame the lockdown on business urgers trying to wish the virus away https://t.co/t7cbrrmR5i,,Australia,Sun Aug 08 08:40:38 +0000 2021,Negative
3855,1424295198964654081,negative,0.327447772026062,0.7421712279319763,1.5838575363159182,FFS. People can't wait a single minute. We'll be back in lockdown within the week. https://t.co/kzbFwVh85L,,Australia,Sun Aug 08 09:03:32 +0000 2021,Negative
3856,1424295223841099780,negative,1.4109047651290894,-0.4631930887699127,1.979022741317749,"@woolworths when I got my delivery in Sydney Lockdown this evening the driver was not wearing a mask and items were damaged and I had to throw them out, I have no other way of providing feedback as your chat bots don't help.",,Australia,Sun Aug 08 09:03:38 +0000 2021,Negative
3857,1424295419039920130,neutral,1.5341709852218628,0.0671570748090744,0.618899941444397,Attempting my second lockdown escape… 🚣🏼🇦🇺 @ Grotto Point Light https://t.co/t9gxfKhnv9,,Australia,Sun Aug 08 09:04:24 +0000 2021,Neutral
3858,1424295458445291526,negative,1.450141191482544,-1.249506592750549,2.696410894393921,"@ProfPCDoherty Prof - pregnant friends are being told in Sydney to NOT get the jab. I'm shocked. They are scared and confused. Any advice? I have pointed them to the decision aid 

https://t.co/QRJ2GE1nKZ",,Australia,Sun Aug 08 09:04:34 +0000 2021,Negative
3859,1424296472032382979,positive,1.2128443717956543,1.7740274667739868,-0.468918114900589,Get onto this Australia! https://t.co/zVYhrd0Gtb,,Australia,Sun Aug 08 09:08:35 +0000 2021,Neutral
3860,1424297075701809155,positive,1.4082365036010742,1.8852074146270752,-0.418235719203949,It's been a long time to IKEA since March. Glad that the lock down lifted today😷 https://t.co/CYr9qKMBaT,,Australia,Sun Aug 08 09:10:59 +0000 2021,Neutral
3861,1424297155448086531,positive,1.5694032907485962,4.350144863128662,-1.5191943645477295,"@LukeHolmesby Yeh. Lockdown and adult things is taking up 110% of my available energy. Pretty grateful for a Monday, post bedtime time slot",,Australia,Sun Aug 08 09:11:18 +0000 2021,Positive
3862,1424297846535180289,positive,1.226837396621704,2.7974660396575928,-0.5052038431167603,I was one of many to question the sense of and the enthusiasm for the #Olympics a month ago. But from a sporting perspective I was as wrong as could be. It may be the lockdown(s) talking but this last 2 weeks have been a wonderful reminder of the beauty of sport. 1/2,Olympics,Australia,Sun Aug 08 09:14:03 +0000 2021,Neutral
3863,1424297857150906370,positive,1.2071330547332764,1.5719786882400513,0.3803305923938751,"@SueKennedy19 Thank you 😘😘.  We did make the most of it, even with the snap lockdown and having to quickly cancel everything planned.  Just means 2022 will have to be bigger.",,Australia,Sun Aug 08 09:14:05 +0000 2021,Positive
3864,1424298085400793089,positive,1.2799948453903198,4.030970573425293,-0.9330695867538452,@Sbarry86 Thanks Shaun! Made the most of what was a lockdown birthday.  There is always next year 👍,,Australia,Sun Aug 08 09:15:00 +0000 2021,Positive
3865,1424298181009936385,negative,0.5854808688163757,0.9331914782524108,1.3253415822982788,"Totally agree. A few nongs that wreck rooms and play up on the plane home should be named and shamed.
So many great stories and so much genuine international camaraderie. https://t.co/bTQtuK0z2u",,Australia,Sun Aug 08 09:15:23 +0000 2021,Negative
